2018-11-27 11:48:31.942 INFO  (main) [   ] o.e.j.s.Server Started @3229ms
2018-11-27 11:48:32.218 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.c.SolrConfig Using Lucene MatchVersion: 7.4.0
2018-11-27 11:48:32.218 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.c.SolrConfig Using Lucene MatchVersion: 7.4.0
2018-11-27 11:48:32.218 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.c.SolrConfig Using Lucene MatchVersion: 7.4.0
2018-11-27 11:48:32.430 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.s.IndexSchema [test] Schema name=default-config
2018-11-27 11:48:32.430 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.s.IndexSchema [influence_info] Schema name=default-config
2018-11-27 11:48:32.430 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.s.IndexSchema [paper_info] Schema name=default-config
2018-11-27 11:48:33.513 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2018-11-27 11:48:33.513 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2018-11-27 11:48:33.513 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2018-11-27 11:48:33.535 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.c.CoreContainer Creating SolrCore 'test' using configuration from instancedir /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/test, trusted=true
2018-11-27 11:48:33.538 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.c.CoreContainer Creating SolrCore 'influence_info' using configuration from instancedir /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/influence_info, trusted=true
2018-11-27 11:48:33.545 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.c.CoreContainer Creating SolrCore 'paper_info' using configuration from instancedir /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/paper_info, trusted=true
2018-11-27 11:48:33.568 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.m.r.SolrJmxReporter JMX monitoring for 'solr.core.influence_info' (registry 'solr.core.influence_info') enabled at server: com.sun.jmx.mbeanserver.JmxMBeanServer@6b1274d2
2018-11-27 11:48:33.568 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.m.r.SolrJmxReporter JMX monitoring for 'solr.core.paper_info' (registry 'solr.core.paper_info') enabled at server: com.sun.jmx.mbeanserver.JmxMBeanServer@6b1274d2
2018-11-27 11:48:33.568 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.m.r.SolrJmxReporter JMX monitoring for 'solr.core.test' (registry 'solr.core.test') enabled at server: com.sun.jmx.mbeanserver.JmxMBeanServer@6b1274d2
2018-11-27 11:48:33.579 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.c.SolrCore solr.RecoveryStrategy.Builder
2018-11-27 11:48:33.579 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.c.SolrCore solr.RecoveryStrategy.Builder
2018-11-27 11:48:33.579 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.c.SolrCore solr.RecoveryStrategy.Builder
